intern_id,department,attendance_rate,task_completion_rate,avg_feedback_score,hours_per_week,final_assessment_score,interaction_level,performance_label
"""INT7419",Finance,79.67858130038181,100.0,3.44,32.002643806200616,72.6550577664229,High,0
"""INT7420",Marketing,92.4415777889464,61.65600868031159,3.8,41.52556933851575,77.21452068193217,Medium,0
"""INT7421",Finance,92.0711295896201,60.668419772173074,3.96,36.91838624319668,70.16906205857602,Medium,0
"""INT7422",Marketing,77.70608665629825,56.39144863702593,2.21,41.85326524759139,83.40281645868768,Medium,0
"""INT7423",HR,92.19782951667293,68.49425129459593,2.05,21.67000821885583,70.19613050365906,Medium,0
"""INT7424",Marketing,95.08354493694011,94.21341778457123,4.81,39.638847036764105,50.22983574999815,Medium,0
"""INT7425",HR,73.78353377050408,99.7428675547464,2.81,30.50082230647049,72.50990764059695,High,0
"""INT7426",HR,86.89913970920111,48.820146254626245,3.14,32.051220752959054,69.31941118331895,Medium,0
"""INT7427",Design,84.34271055647567,61.92238219274415,4.05,34.05280152886495,92.84852377487022,Medium,0
"""INT7428",HR,84.94613493385913,59.11657980572498,2.71,34.90638051452052,85.75054475217812,Low,0
"""INT7429",Marketing,75.4734677060053,66.9848556813225,4.2,34.915713728549576,86.92011335185762,Low,0
"""INT7430",Design,66.73444240870768,76.66478467445724,3.37,31.446879051379184,83.43163259568463,Medium,0
"""INT7431",Design,77.44583699750942,74.03874559942318,4.57,34.47598755428816,80.27001281734974,Medium,0
"""INT7432",HR,76.04541686280598,87.70728835664585,2.84,34.524106904505665,80.23293852227125,Medium,0
"""INT7433",Finance,88.53223067546855,51.10031494137503,2.61,26.736683014769973,86.07570625575819,High,0
"""INT7434",Finance,88.69513116316423,72.19218380111559,4.5,36.72159975429535,81.96096847578755,High,0
"""INT7435",Design,88.12592230153531,100.0,2.98,35.06766780343549,68.6759624364863,Low,0
"""INT7436",HR,71.03269326771873,100.0,3.24,35.961117772915095,58.01675115874929,High,0
"""INT7437",Finance,73.80441625528447,100.0,4.38,32.51319480996133,52.36057055492509,Medium,0
"""INT7438",HR,78.83327314921772,85.89880595996705,3.91,35.12699046044897,64.80777453763241,High,0
"""INT7439",HR,85.23143012565943,70.17373708586675,3.33,24.15610427926614,66.16838728501297,High,0
"""INT7440",Design,81.64892454671973,82.62293513742324,2.75,32.305774109914324,73.8612195530708,Medium,0
"""INT7441",Design,88.10639099564789,100.0,4.29,32.75612814323348,73.52122983998706,Medium,1
"""INT7442",Tech,94.7547031673751,72.04153143295018,2.54,34.74970322645104,95.85814172516396,Medium,0
"""INT7443",Finance,75.00706192373669,100.0,4.78,34.85029371548007,81.73835877575145,Medium,0
"""INT7444",Finance,75.38729500849524,43.44814562402126,2.45,39.76932062201732,66.0505279012429,Medium,0
"""INT7445",Finance,86.35359986092217,88.57978042807241,4.41,29.439961147243466,91.45779204607676,Low,1
"""INT7446",Marketing,84.17969363690842,89.7089773155754,3.27,38.603689430389885,72.24060651888647,High,0
"""INT7447",HR,92.43363561506914,85.60379074919707,2.56,45.01709830990784,81.79819027157163,Medium,0
"""INT7448",Design,85.07576659778061,86.58596488779101,3.21,32.56026145924621,80.61998062939654,High,0
"""INT7449",Finance,100.0,87.84823237899181,2.66,38.66470597207952,75.48497301125138,High,0
"""INT7450",Tech,69.12125231138619,88.54983357697817,2.41,42.16536429613934,91.96888235260988,High,0
"""INT7451",Finance,93.40216859964082,75.03890620269352,2.72,42.03051339974457,67.9898724421646,Medium,0
"""INT7452",HR,86.99326196105159,75.93453605947691,4.6,33.54318739552662,76.54366047361049,Medium,1
"""INT7453",HR,70.9699893297246,59.58776260494457,2.32,40.41147623194648,64.17776106693967,Medium,0
"""INT7454",Design,64.32040712647242,90.98733562109167,4.92,39.29931973082802,79.20553205230007,High,0
"""INT7455",Marketing,73.74980933419359,99.5341378661715,2.01,41.02912414902493,79.89005877400012,Medium,0
"""INT7456",Design,97.0908771147276,100.0,3.97,38.45104287177809,76.030111863774,Low,1
"""INT7457",Finance,95.95231555928376,67.68379985428578,4.57,40.849397001170544,75.81643401060856,Medium,0
"""INT7458",Tech,83.71347514994636,54.13880452062571,4.8,33.86755507707808,72.90149915600811,Medium,0
"""INT7459",Design,81.37727016507387,85.64466244600031,2.43,32.70578846826296,79.51965532747037,High,0
"""INT7460",Marketing,76.43903003378799,62.66560816226756,4.09,24.099795731722157,82.41899029619516,Low,0
"""INT7461",Design,83.12610680643493,88.57652394458012,2.32,32.88660783275608,60.46067173150713,Medium,0
"""INT7462",HR,80.25838314501678,46.91982744979009,3.06,33.449493572551845,71.67032671421035,Low,0
"""INT7463",Finance,100.0,96.30814192657095,4.2,25.982542409756697,70.6580828267782,High,1
"""INT7464",Finance,72.63444399851267,82.29920520815911,3.04,35.22360430605187,82.93382073630468,High,0
"""INT7465",Finance,88.92437704076228,51.1799227755467,2.94,40.36268331769942,89.50151072475947,Medium,0
"""INT7466",Finance,100.0,84.56123969049054,2.35,30.43647043194573,80.13137623692876,Medium,0
"""INT7467",Finance,92.74582815822453,81.42442233729683,2.2,44.3622013678717,76.71773637896497,Low,0
"""INT7468",Finance,73.7572329647584,87.84339814143586,2.35,36.85524002934667,65.77780982541026,Medium,0
"""INT7469",Tech,69.57669802410649,92.03020404094956,4.63,39.2217952885529,97.34139240793212,High,0
"""INT7470",Marketing,87.74401205052358,43.75531835489681,2.03,34.75551716328638,63.930668191902896,Low,0
"""INT7471",Finance,86.50523205568696,72.93188662657711,4.08,30.55158900478817,59.93865445029962,High,0
"""INT7472",Marketing,97.3240909724668,78.66454962450494,4.31,37.71275209733368,83.63405964160454,Low,1
"""INT7473",Finance,90.48447848684428,75.56941286693258,3.7,38.79920795512551,68.86175360183962,Medium,0
"""INT7474",Design,80.15160075831135,74.73457243728066,4.19,34.14200590353567,84.17443175190421,High,0
"""INT7475",Finance,79.47285271392084,95.81675340728738,3.96,36.27695006976196,92.18566490538068,Medium,0
"""INT7476",HR,71.93842299521046,54.03102398049035,3.37,34.96872252436646,71.79128985302833,High,0
"""INT7477",Tech,86.2936433827975,75.62774430857418,3.15,31.74878071362841,80.471375388078,Low,0
"""INT7478",Design,70.95551749166736,76.81615367489584,4.82,36.64116987107122,69.64514860932084,Medium,0
"""INT7479",Design,94.09990347594524,78.35863904304101,4.92,31.47290826039048,75.88758713400662,High,1
"""INT7480",HR,90.89155211218863,65.34029017285593,3.95,38.81953057557877,73.46405007214267,High,0
"""INT7481",Finance,90.57456000472676,100.0,2.59,46.593180727928456,86.52061314610658,Medium,0
"""INT7482",Tech,71.78172888252207,94.67882920087712,3.34,40.49701068198714,68.45744761329539,High,0
"""INT7483",Design,83.50036598889864,100.0,3.49,34.07465537763036,66.91531494498471,Medium,0
"""INT7484",Tech,81.10694379246429,89.60406850197515,4.27,36.74771587874426,72.63245989022577,High,1
"""INT7485",Design,86.02806384459426,91.4342138642612,4.0,40.66674749331624,82.95563205130757,Medium,1
"""INT7486",Finance,90.2851288080595,79.9342708497018,3.54,34.51732620036817,65.41034134324886,Medium,0
"""INT7487",Design,79.86402949564658,100.0,4.04,37.79206881269584,60.803563694319045,High,0
"""INT7488",Design,80.24016475674777,88.48291987721812,2.07,38.589790751720926,89.10006388294445,Medium,0
"""INT7489",Marketing,91.7992783653532,77.14026730528705,4.33,36.31045498949409,48.3265650307043,Medium,0
"""INT7490",Finance,73.70500037216834,100.0,2.63,35.950670471966546,59.376022286257694,Medium,0
"""INT7491",HR,77.53338563579304,60.45773578620216,3.97,40.25605074842471,100.0,Medium,0
"""INT7492",HR,85.0583683203404,69.01824491662285,2.34,43.66381243029689,53.978213073646735,Medium,0
"""INT7493",Finance,93.99720373029534,100.0,2.34,34.554588126394705,69.74836807264198,Low,0
"""INT7494",HR,75.31225261590991,90.06055188257908,2.11,41.20175246345783,67.21419863755352,Medium,0
"""INT7495",Finance,100.0,40.50285433966946,4.73,27.563557607994213,47.47144334113352,High,0
"""INT7496",HR,71.49337238834373,95.283980266754,3.81,37.42111157089703,62.95986670742504,Medium,0
"""INT7497",Marketing,100.0,64.65344590377325,3.09,24.093368490900275,78.18162043458823,Low,0
"""INT7498",HR,96.99590148993406,71.38528619131107,4.36,31.13194974974824,84.05774511659266,Medium,0
"""INT7499",Design,70.69898407750271,100.0,3.88,29.821011095343053,88.2413526777361,Medium,0
"""INT7500",Finance,68.6779666302899,100.0,3.86,43.18678896766728,70.5158297317866,High,0
"""INT7501",Tech,92.19864168847224,100.0,3.46,33.586703971322216,52.8050486163975,Medium,0
"""INT7502",Tech,81.2259881494873,70.8905168783719,2.02,34.757345518994626,75.62111818593004,Medium,0
"""INT7503",Finance,74.930529503914,75.63340133607687,2.78,33.89868636809715,91.49390240935816,Medium,0
"""INT7504",Marketing,100.0,83.27998433887835,2.33,27.768884376214125,93.31053393289584,Low,0
"""INT7505",HR,73.0609755980045,93.025958445313,3.99,36.4343800029351,86.78935664805306,Medium,0
"""INT7506",Marketing,77.73061402427973,74.87024022173935,2.75,35.38123675902617,58.642858242836965,High,0
"""INT7507",Tech,78.916016869022,100.0,3.35,30.939253391848677,72.66540186820694,High,0
"""INT7508",Finance,57.005511725635145,87.36778590177283,3.06,41.89885584190437,77.75960508487653,High,0
"""INT7509",Finance,85.91367759106652,100.0,2.43,41.74266505887407,79.70587721136798,Low,0
"""INT7510",Marketing,75.8844144466082,68.30015514481758,4.88,28.711613353993528,53.657100949561055,Medium,0
"""INT7511",Marketing,93.10536114829738,73.71682141559256,4.8,31.56617801969986,99.67457940958758,Medium,0
"""INT7512",HR,94.4126272295976,83.6851126528246,2.25,37.34919961175802,90.83430609904468,Low,0
"""INT7513",Design,87.31721000214192,73.11325923786771,4.48,32.67505492167927,74.96728917655243,High,0
"""INT7514",Design,87.4304662965365,95.71586598530313,3.47,33.91195077386743,76.53333415394616,Low,0
"""INT7515",HR,86.63589114366276,96.01471567574976,4.32,29.911926804308507,69.0042938990024,Medium,0
"""INT7516",Design,77.99595815331838,76.41405380618843,2.45,29.961469562220994,89.83248264856122,Medium,0
"""INT7517",Tech,78.85172049550988,89.86956771199863,2.4,32.39971997769396,61.11277930205543,High,0
"""INT7518",Design,98.23226947774911,100.0,4.67,35.654542752222554,76.3633256892261,Medium,1
"""INT7519",HR,92.35241444289623,95.66896171067704,4.69,35.99000452151939,64.95172660867436,Medium,0
"""INT7520",Design,87.06086984505001,89.78002183779122,3.4,30.916202186699167,74.78825248350915,High,0
"""INT7521",Finance,91.00065326352362,99.42975142407404,4.61,29.255922784327662,89.02797444916808,Medium,1
"""INT7522",Marketing,84.38916471220246,100.0,4.0,28.78980776211076,67.28291531628926,High,0
"""INT7523",Tech,86.84946769326079,100.0,2.56,39.94442473114296,77.17279328256785,Low,0
"""INT7524",Finance,90.94516911170103,78.92032094423917,2.99,45.62595065594752,73.46723651480961,High,0
"""INT7525",Finance,64.2571917967041,93.5342749980789,2.41,37.15090053803042,66.18685073864965,High,0
"""INT7526",HR,94.06138918091378,75.529093089287,4.32,22.16516771937082,67.58888538278109,High,0
"""INT7527",Marketing,93.34340221157106,79.18333863577963,4.96,37.84126823276696,67.72198355807049,Medium,0
"""INT7528",Marketing,77.19311722892543,87.18862429781886,3.64,40.92760317773358,53.33685653088396,Low,0
"""INT7529",Tech,97.44102516156724,58.27330726517895,3.97,31.753828263435583,73.11989857437474,Low,0
"""INT7530",HR,62.82685215339311,85.52964710674621,4.24,39.398692473093206,75.9339264464377,Medium,0
"""INT7531",Tech,88.52953084813753,69.62837936912817,2.67,40.357455289967774,56.81104731627099,Low,0
"""INT7532",Design,85.39933046556253,62.20834583407794,3.01,41.44553981207218,69.56360101090544,Low,0
"""INT7533",Finance,81.9052892530056,91.92371092563867,3.24,32.07048836070237,72.29181807727737,Low,0
"""INT7534",Tech,85.19367327487313,76.08820718941409,3.78,35.37550692143736,84.69829014469066,Medium,1
"""INT7535",Finance,90.82730558327565,83.29980452422264,4.55,35.90946829888492,95.70199166385903,High,1
"""INT7536",HR,66.94431746014797,76.45437764185738,2.76,41.59257648973089,79.72127098655037,Low,0
"""INT7537",Design,95.00964590288984,70.7503384432099,3.41,32.95204180428285,58.47437689850703,High,0
"""INT7538",HR,80.89726487619184,81.76355657721423,4.25,39.70932188317296,63.90449850664024,Medium,0
"""INT7539",Design,95.1545284817468,59.566276292064,2.26,36.36290692091367,75.8816996568988,Medium,0
"""INT7540",Design,91.43517677649945,78.55641443916883,3.54,39.79989633735581,69.57018701305778,Medium,0
"""INT7541",Finance,80.68929859057671,100.0,2.43,38.79095231572308,74.5200068001334,Medium,0
"""INT7542",HR,84.20673803623787,62.00785162115166,3.62,31.72188693354797,84.93930144958634,Low,0
"""INT7543",HR,84.79420572909136,100.0,4.3,36.34535093550729,72.94137453205015,Low,1
"""INT7544",Tech,100.0,100.0,2.71,31.54760172200496,100.0,Low,0
"""INT7545",HR,73.59554213229947,68.21737719812579,4.55,34.88414856542511,56.0666154766578,Medium,0
"""INT7546",Tech,80.61927143218693,84.91413437512853,3.0,43.74041962235749,81.46727849839958,Medium,0
"""INT7547",Marketing,69.17811949124858,60.504059448268094,2.57,32.88176874283343,54.98075171746468,Medium,0
"""INT7548",Marketing,86.23908245636069,58.259443507161365,3.4,31.944936733980324,64.7674251203295,High,0
"""INT7549",Marketing,78.76490986509667,82.50755019402459,4.63,34.076111949448084,85.097823818667,Medium,0
"""INT7550",HR,79.97828493147422,86.13770245713232,2.21,38.37650994751136,50.26617578282369,Low,0
"""INT7551",HR,99.84690402598756,71.49627395716757,2.98,38.33896478305769,78.56512587875407,Medium,0
"""INT7552",Tech,76.7663047738646,63.03509240511101,3.96,36.801113696442805,60.075079420683466,Low,0
"""INT7553",Design,83.40477951933877,68.241089136757,3.07,31.01512611484076,74.16121463942535,Low,0
"""INT7554",Tech,80.41399713810141,93.36639933997066,2.21,33.75806062441525,67.44160222463638,Medium,0
"""INT7555",Marketing,81.04169623330073,93.46886378999268,3.0,42.03802282889085,75.16895499329395,Medium,0
"""INT7556",Tech,100.0,89.63763591833836,4.46,27.41391368224536,79.77023640660802,Medium,1
"""INT7557",Design,67.65024303054125,74.21593706312628,4.9,36.29316353311765,87.70462282015828,High,0
"""INT7558",HR,91.44068542994955,63.86657454108197,2.12,33.90438261656568,76.66867977641307,Medium,0
"""INT7559",Tech,100.0,99.69140988509062,3.71,37.341604726995854,82.3868646514258,High,1
"""INT7560",Marketing,95.79085771347188,100.0,2.32,35.67573142165823,74.1914844070909,Medium,0
"""INT7561",Marketing,85.46942165449758,72.12638453890467,4.04,27.49380370383717,58.8880302574379,High,0
"""INT7562",HR,73.27231679874907,77.61649072997186,2.02,37.94251175139165,61.329277306498525,High,0
"""INT7563",Tech,98.0477433404341,57.99423665359092,2.04,30.12207906539041,92.90082147296432,Medium,0
"""INT7564",Design,94.373459780957,88.00906097088591,4.33,29.093572547138866,60.352312241828976,High,0
"""INT7565",HR,69.70307562998346,100.0,2.22,35.25349073241631,77.28630243460798,Medium,0
"""INT7566",Tech,81.79718770038978,94.15446226725346,2.92,32.94449606455787,77.09387171123933,Medium,0
"""INT7567",Finance,72.93906053721881,100.0,4.87,31.00896848973334,76.41689859064951,High,0
"""INT7568",Marketing,56.40479961325558,74.14423850884563,4.96,33.05689823960729,87.27329453488593,Medium,0
"""INT7569",Design,72.70642519381676,60.38577739717965,2.48,31.333546212955632,67.25424086667951,High,0
"""INT7570",Design,86.0543922618137,100.0,3.68,42.73378321795354,72.46084165161966,Low,1
"""INT7571",Design,90.80319177259553,82.57706736074006,3.68,36.56901547195093,70.90946194271436,Medium,1
"""INT7572",Marketing,81.76563046857264,66.60414042975638,3.36,34.208151803945874,47.805391178940766,High,0
"""INT7573",Tech,98.7412539250216,100.0,4.77,38.7937992928802,65.8715346876169,Medium,0
"""INT7574",HR,95.29439912743952,70.90896231355404,4.26,34.05612374254013,87.78725758151626,Medium,0
"""INT7575",Tech,83.7472236288742,63.20315186996829,4.29,33.701349579137926,99.28651004108974,Medium,0
"""INT7576",HR,82.47397312378841,89.02415723881339,2.81,39.666495060111096,86.40593327283767,High,0
"""INT7577",Design,88.82739618708453,60.47377817132886,3.3,31.5298285344288,79.66214708952197,Medium,0
"""INT7578",Tech,84.82153590206511,95.3352603349465,3.46,29.886732872891088,58.495694516393705,Low,0
"""INT7579",Design,70.74315918427504,62.715315321172966,2.9,38.27963779801891,77.22441758807922,Medium,0
"""INT7580",Finance,82.04618015310798,83.77235051994175,2.28,35.819063144956445,76.18475241674304,Medium,0
"""INT7581",Design,91.65567197875302,84.75019489684975,2.38,35.77251689783721,100.0,Medium,0
"""INT7582",Design,98.14740264821312,83.97377505838791,2.54,33.24764623411456,54.03857031787468,High,0
"""INT7583",HR,94.60163896805606,60.68459279201884,2.61,37.9785800176885,59.98830588879302,Medium,0
"""INT7584",Finance,88.34302697625259,77.08202878707178,2.73,28.14881160835783,89.54326130942661,Medium,0
"""INT7585",Design,99.57371642464568,100.0,2.77,25.31459800071809,93.53406422008597,Medium,0
"""INT7586",Design,89.2395166806321,76.96974922037451,3.37,33.014649034679195,78.97507666183341,Medium,0
"""INT7587",Finance,84.11449948456989,62.73679485085805,3.53,38.147664594676186,70.62000179433132,Medium,0
"""INT7588",Finance,99.78711568033472,73.3239335129681,2.93,41.2229908747338,81.87635163015581,Medium,0
"""INT7589",Tech,92.20258658832776,61.12555207484195,4.72,37.73981199488362,100.0,Medium,0
"""INT7590",HR,98.0200309375869,47.27401654548287,3.66,30.38707289686037,67.22936493197963,Medium,0
"""INT7591",Finance,73.1239313247425,77.35338623970537,4.36,30.42695599906188,80.58492455324921,Low,0
"""INT7592",Finance,76.39731371070683,81.50015749012707,4.77,41.052356248279054,72.57658222446035,High,0
"""INT7593",Marketing,76.82594925595103,90.48327402176926,2.49,39.52730498315241,79.43370046262324,Medium,0
"""INT7594",Finance,86.81776624794756,87.01047907227709,3.28,37.748599967942255,84.34321716775115,Medium,0
